train_start,train_end,cal_year,valid_year,global_prior,r_prior,f_prior,alpha,strategy,segment,n,brier,logloss,pred_mean,actual_rate,current_brier,improvement_vs_current
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,game_type_prior_alpha_0.3,R,217024,0.2499913936757302,0.6931299687536342,0.5059304668943182,0.5036908360365674,0.24912154696639416,-0.0008698467093360418
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,game_type_prior_alpha_0.3,F,30448,0.23355587939064382,0.6601785695970066,0.5440308934986886,0.7087493431424067,0.24912154696639416,0.015565667575750342
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,global_platt_plus_game_type_prior_alpha_0.3,overall,247472,0.2479611234226711,0.6890599043851826,0.5171548333562811,0.5289204435249241,0.24912154696639416,0.0011604235437230603
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,global_platt_plus_game_type_prior_alpha_0.3,R,217024,0.24991703739644694,0.6929811757533223,0.5136133750498914,0.5036908360365674,0.24912154696639416,-0.000795490430052781
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,global_platt_plus_game_type_prior_alpha_0.3,F,30448,0.2340199688560418,0.6611102854480058,0.5423972613478051,0.7087493431424067,0.24912154696639416,0.01510157811035237
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,separate_platt_plus_game_type_prior_alpha_0.3,overall,247472,0.2464318927659094,0.6859533272269731,0.5179045987534708,0.5289204435249241,0.24912154696639416,0.0026896542004847535
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,separate_platt_plus_game_type_prior_alpha_0.3,R,217024,0.24986089434563372,0.6928689058808096,0.5086333388514434,0.5036908360365674,0.24912154696639416,-0.0007393473792395577
2019,2020,2021,2022,0.5114727049981269,0.5059304668943184,0.5440308934986888,0.3,separate_platt_plus_game_type_prior_alpha_0.3,F,30448,0.2219910218109013,0.6366612048619499,0.5839872941350267,0.7087493431424067,0.24912154696639416,0.027130525155492857
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,game_type_prior_alpha_0.5,overall,247472,0.2471448756414847,0.6874069093356345,0.510048523954239,0.5289204435249241,0.24912154696639416,0.001976671324909446
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,game_type_prior_alpha_0.5,R,217024,0.24998849532051434,0.6931241710809434,0.5022356414917795,0.5036908360365674,0.24912154696639416,-0.0008669483541201839
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,game_type_prior_alpha_0.5,F,30448,0.22687642723036666,0.6466560221504686,0.5657363524990637,0.7087493431424067,0.24912154696639416,0.022245119736027497
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,global_platt_plus_game_type_prior_alpha_0.5,overall,247472,0.24728585764575334,0.6876959969957726,0.5167275790431147,0.5289204435249241,0.24912154696639416,0.001835689320640821
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,global_platt_plus_game_type_prior_alpha_0.5,R,217024,0.2498697234234406,0.6928865421523863,0.5108422559979872,0.5036908360365674,0.24912154696639416,-0.0007481764570464455
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,global_platt_plus_game_type_prior_alpha_0.5,F,30448,0.22886885532912177,0.6506993840140031,0.5586763555980861,0.7087493431424067,0.24912154696639416,0.02025269163727239
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,separate_platt_plus_game_type_prior_alpha_0.5,overall,247472,0.24594743443330427,0.6849516358487856,0.5174773444403045,0.5289204435249241,0.24912154696639416,0.0031741125330898845
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,separate_platt_plus_game_type_prior_alpha_0.5,R,217024,0.24984118091900476,0.692829497228609,0.505862219799539,0.5036908360365674,0.24912154696639416,-0.0007196339526105988
2019,2020,2021,2022,0.5114727049981269,0.5022356414917795,0.5657363524990635,0.5,separate_platt_plus_game_type_prior_alpha_0.5,F,30448,0.2181940044112122,0.6288006575219726,0.6002663883853077,0.7087493431424067,0.24912154696639416,0.03092754255518196
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,game_type_prior_alpha_0.7,overall,247472,0.24646039530803754,0.6860040426137236,0.5094788515366839,0.5289204435249241,0.24912154696639416,0.0026611516583566197
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,game_type_prior_alpha_0.7,R,217024,0.250012900434809,0.6931729815088562,0.49854081608924056,0.5036908360365674,0.24912154696639416,-0.0008913534684148461
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,game_type_prior_alpha_0.7,F,30448,0.22113922897092356,0.6349060462009127,0.5874418114994381,0.7087493431424067,0.24912154696639416,0.0279823179954706
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,global_platt_plus_game_type_prior_alpha_0.7,overall,247472,0.2466892718039537,0.686481889121922,0.5163003247299484,0.5289204435249241,0.24912154696639416,0.0024322751624404615
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,global_platt_plus_game_type_prior_alpha_0.7,R,217024,0.24983776765203392,0.6928226448359537,0.508071136946083,0.5036908360365674,0.24912154696639416,-0.0007162206856397568
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,global_platt_plus_game_type_prior_alpha_0.7,F,30448,0.22424775962142082,0.6412869282679419,0.5749554498483672,0.7087493431424067,0.24912154696639416,0.024873787344973336
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,separate_platt_plus_game_type_prior_alpha_0.7,overall,247472,0.24554165603581724,0.6841005180216312,0.5170500901271381,0.5289204435249241,0.24912154696639416,0.0035798909305769233
2019,2020,2021,2022,0.5114727049981269,0.49854081608924045,0.5874418114994381,0.7,separate_platt_plus_game_type_prior_alpha_0.7,R,217024,0.24983682569397542,0.6928207993905667,0.5030911007476349,0.5036908360365674,0.24912154696639416,-0.0007152787275812589
