feature,importance,alpha,feature_set,valid_year
asof_batter_middle_rate,0.06554729444517912,50,combo_core,2022
asof_pitcher_pitchmix_n,0.229149763410537,50,combo_core,2022
asof_pitcher_fastball_rate,0.06066632599210619,50,combo_core,2022
asof_pitcher_breaking_rate,0.032108639403677905,50,combo_core,2022
asof_pitcher_offspeed_rate,0.0,50,combo_core,2022
hs_batter_logit_rel,0.12413277539508971,50,combo_core,2022
hs_batter_n,0.07365730635644692,50,combo_core,2022
hs_batter_rate,0.054958169504053536,50,combo_core,2022
hs_batter_rel,0.13051073662761578,50,combo_core,2022
hs_pitcher_batter_hand_logit_rel,0.22336683948176667,50,combo_core,2022
hs_pitcher_batter_hand_n,0.17072968146572198,50,combo_core,2022
hs_pitcher_batter_hand_rate,0.2626201019266913,50,combo_core,2022
hs_pitcher_batter_hand_rel,0.16294865267297337,50,combo_core,2022
hs_pitcher_count_logit_rel,4.47707560171335,50,combo_core,2022
hs_pitcher_count_n,0.4245583652561353,50,combo_core,2022
hs_pitcher_count_rate,3.5271484720488506,50,combo_core,2022
hs_pitcher_count_rel,6.02756823413665,50,combo_core,2022
hs_pitcher_game_type_logit_rel,0.2540028643101343,50,combo_core,2022
hs_pitcher_game_type_n,0.175626748825203,50,combo_core,2022
hs_pitcher_game_type_rate,0.1823719049943165,50,combo_core,2022
hs_pitcher_game_type_rel,0.1496219176306328,50,combo_core,2022
hs_pitcher_logit_rel,0.13462954056693235,50,combo_core,2022
hs_pitcher_n,0.23778289932212132,50,combo_core,2022
hs_pitcher_rate,0.06994398047486905,50,combo_core,2022
hs_pitcher_rel,0.07045629623670586,50,combo_core,2022
top_bottom_code,0.0,50,combo_core,2022
game_type_code,1.1953531931357457,50,combo_core,2022
base_state_code,0.6787006662988508,50,combo_core,2022
pitcher_id_code,0.2604792410280879,50,combo_core,2022
batter_id_code,0.05926018191276559,50,combo_core,2022
count_index,0.24075455448434968,50,combo_core,2022
two_strike,0.028675056989888287,50,combo_core,2022
three_ball,0.12789470147182122,50,combo_core,2022
full_count,0.0,50,combo_core,2022
pitcher_count,0.026849208535097147,50,combo_core,2022
hitter_count,0.058059511476130865,50,combo_core,2022
even_count,0.0,50,combo_core,2022
runner_on,0.0,50,combo_core,2022
scoring_position,0.5459947833073919,50,combo_core,2022
abs_score_diff_pitcher_team,0.19762501673461053,50,combo_core,2022
pitcher_team_leading,0.020855862891271258,50,combo_core,2022
pitcher_team_trailing,0.06497443155944865,50,combo_core,2022
late_inning,0.0,50,combo_core,2022
te_pitcher_id,3.322115464117873,50,combo_core,2022
te_pitcher_id_delta,2.80869542956926,50,combo_core,2022
te_batter_id,0.7653640602084401,50,combo_core,2022
te_batter_id_delta,0.15332623000024542,50,combo_core,2022
te_pitcher_team_id,0.4351517035244285,50,combo_core,2022
te_pitcher_team_id_delta,0.3989758781157041,50,combo_core,2022
te_batter_team_id,0.7888944521360692,50,combo_core,2022
te_batter_team_id_delta,1.1678749051896442,50,combo_core,2022
te_game_type,1.6275848001227837,50,combo_core,2022
te_game_type_delta,0.5555272193095013,50,combo_core,2022
te_season,0.6214426677749535,50,combo_core,2022
te_season_delta,1.4155318414433655,50,combo_core,2022
te_pitcher_id__balls_before__strikes_before,15.78644310655117,50,combo_core,2022
te_pitcher_id__balls_before__strikes_before_delta,13.703505906738636,50,combo_core,2022
te_pitcher_id__batter_hand,1.0301777184688843,50,combo_core,2022
te_pitcher_id__batter_hand_delta,0.7568964790338301,50,combo_core,2022
te_pitcher_id__base_state,4.21887694702343,50,combo_core,2022
te_pitcher_id__base_state_delta,4.916502369125668,50,combo_core,2022
te_pitcher_id__game_type,2.349072333345283,50,combo_core,2022
te_pitcher_id__game_type_delta,4.564359162529941,50,combo_core,2022
te_batter_id__pitcher_hand,4.394855318938088,50,combo_core,2022
te_batter_id__pitcher_hand_delta,3.4805296079354906,50,combo_core,2022
te_balls_before__strikes_before,0.28038234869024664,50,combo_core,2022
te_balls_before__strikes_before_delta,0.3753456364395283,50,combo_core,2022
te_balls_before__strikes_before__game_type,0.3964754215598699,50,combo_core,2022
te_balls_before__strikes_before__game_type_delta,1.2804433120271925,50,combo_core,2022
te_pitcher_hand__batter_hand,0.04443959485345926,50,combo_core,2022
te_pitcher_hand__batter_hand_delta,0.027789210670615374,50,combo_core,2022
te_base_state__outs_before,0.09391219219037755,50,combo_core,2022
te_base_state__outs_before_delta,0.2836569998855994,50,combo_core,2022
asof_pitcher_success_minus_global,0.09591660772286455,50,combo_core,2022
asof_batter_success_minus_global,0.08381511571415777,50,combo_core,2022
pitcher_success_x_two_strike,0.040360630062439194,50,combo_core,2022
pitcher_success_x_runner_on,0.01471800358913829,50,combo_core,2022
pitcher_fastball_x_hitter_count,0.03238265732649329,50,combo_core,2022
season,2.302847223984368,50,combo_core,2023
game_month,1.0362594174965505,50,combo_core,2023
game_dayofweek,0.015706006308906447,50,combo_core,2023
inning,0.06086480890868436,50,combo_core,2023
balls_before,0.24964303019587966,50,combo_core,2023
strikes_before,0.03998067527483748,50,combo_core,2023
outs_before,0.024926557225415612,50,combo_core,2023
run_top_before,0.04234761756441499,50,combo_core,2023
