ensemble_norm,stage,weights_norm,mean_brier,std_brier,worst_brier,folds_improved,mean_improvement,mean_logloss,mean_auc,mean_pred_std
"{'catboost': 0.2, 'sklearn_hgb': 0.6, 'xgboost': 0.2}",raw_avg_then_platt,"{'catboost': 0.2, 'sklearn_hgb': 0.6, 'xgboost': 0.2}",0.25037600945855426,0.0019189287903452381,0.2524493396781357,1,-0.0006515463002861999,0.6939725812891991,0.5152260259548451,0.029040506163321336
"{'lightgbm': 0.4, 'sklearn_hgb': 0.6}",platt_avg,"{'lightgbm': 0.4, 'sklearn_hgb': 0.6}",0.25037667922312273,0.0017079092565489866,0.2522350682131541,1,-0.0006522160648547,0.6939639099233769,0.5131392312941796,0.026949610260978165
"{'catboost': 0.1, 'lightgbm': 0.1, 'sklearn_hgb': 0.8}",platt_avg,"{'catboost': 0.1, 'lightgbm': 0.1, 'sklearn_hgb': 0.8}",0.2503768161082794,0.0017846431529211803,0.2523126005549153,1,-0.0006523529500113667,0.6939662091138041,0.5137658415129606,0.027417075809500337
"{'catboost': 0.4, 'lightgbm': 0.1, 'sklearn_hgb': 0.5}",raw_avg_then_platt,"{'catboost': 0.4, 'lightgbm': 0.1, 'sklearn_hgb': 0.5}",0.25037746495600505,0.0019354642782999918,0.2524669328150676,1,-0.0006530017977370334,0.6939777872771216,0.5155635085409059,0.02940086287913543
"{'catboost': 0.2, 'lightgbm': 0.4, 'sklearn_hgb': 0.4}",raw_avg_then_platt,"{'catboost': 0.2, 'lightgbm': 0.4, 'sklearn_hgb': 0.4}",0.2503775882485651,0.0018129351627312112,0.2523432227498031,1,-0.0006531250902970667,0.6939728384647075,0.5144502214520289,0.0283543873748511
"{'lightgbm': 0.1, 'sklearn_hgb': 0.8, 'xgboost': 0.1}",platt_avg,"{'lightgbm': 0.1, 'sklearn_hgb': 0.8, 'xgboost': 0.1}",0.2503786522298027,0.0017748335987157766,0.2523058844098222,1,-0.0006541890715346333,0.693969290709255,0.5135639149892158,0.027291738060118472
"{'lightgbm': 0.6, 'sklearn_hgb': 0.4}",raw_avg_then_platt,"{'lightgbm': 0.6, 'sklearn_hgb': 0.4}",0.25037882117733906,0.0017079090143220634,0.2522381095116948,1,-0.0006543580190709999,0.6939700336308233,0.5132920275991137,0.027273853317505866
"{'catboost': 0.1, 'lightgbm': 0.5, 'sklearn_hgb': 0.4}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.5, 'sklearn_hgb': 0.4}",0.25037885324969045,0.0017593966522262711,0.2522905271247913,1,-0.0006543900914224,0.6939727534905993,0.5138660748910883,0.027816590022249666
"{'catboost': 0.3, 'sklearn_hgb': 0.6, 'xgboost': 0.1}",raw_avg_then_platt,"{'catboost': 0.3, 'sklearn_hgb': 0.6, 'xgboost': 0.1}",0.25038008789987015,0.0019317993995809422,0.2524671488143055,1,-0.0006556247416021,0.6939819425076809,0.5153480761047623,0.02921559284872367
"{'lightgbm': 0.4, 'sklearn_hgb': 0.5, 'xgboost': 0.1}",raw_avg_then_platt,"{'lightgbm': 0.4, 'sklearn_hgb': 0.5, 'xgboost': 0.1}",0.2503803656066907,0.0017571359802174681,0.2522905898735875,1,-0.0006559024484226334,0.6939747566598843,0.513666364976459,0.0276340098353188
"{'catboost': 0.3, 'lightgbm': 0.2, 'sklearn_hgb': 0.5}",raw_avg_then_platt,"{'catboost': 0.3, 'lightgbm': 0.2, 'sklearn_hgb': 0.5}",0.25038117287523526,0.0018783106953773093,0.2524140210859815,1,-0.0006567097169672,0.6939827282558996,0.5149633297356528,0.028879343960852066
"{'lightgbm': 0.2, 'sklearn_hgb': 0.6, 'xgboost': 0.2}",raw_avg_then_platt,"{'lightgbm': 0.2, 'sklearn_hgb': 0.6, 'xgboost': 0.2}",0.25038125060880406,0.001807070295775484,0.252342873280963,1,-0.0006567874505359999,0.6939779850201143,0.5140326504863678,0.0279776558505903
"{'sklearn_hgb': 0.7, 'xgboost': 0.3}",raw_avg_then_platt,"{'sklearn_hgb': 0.7, 'xgboost': 0.3}",0.2503816001282062,0.0018573074449394708,0.2523947078054827,1,-0.0006571369699381333,0.6939799453026679,0.5143861812892693,0.028303127560959703
"{'catboost': 0.2, 'lightgbm': 0.3, 'sklearn_hgb': 0.5}",raw_avg_then_platt,"{'catboost': 0.2, 'lightgbm': 0.3, 'sklearn_hgb': 0.5}",0.25038358965958624,0.0018228848684704747,0.2523610275428931,1,-0.0006591265013181667,0.6939850113838887,0.5143703109297265,0.0283501194690325
"{'catboost': 0.4, 'sklearn_hgb': 0.6}",raw_avg_then_platt,"{'catboost': 0.4, 'sklearn_hgb': 0.6}",0.25038414010069693,0.0019443110123520927,0.2524845566843542,1,-0.0006596769424288999,0.6939912025776094,0.5154649355005706,0.029382984819174132
"{'lightgbm': 0.3, 'sklearn_hgb': 0.7}",platt_avg,"{'lightgbm': 0.3, 'sklearn_hgb': 0.7}",0.2503843690636218,0.0017189896930657278,0.2522562078335122,1,-0.0006599059053537666,0.6939795695226979,0.5130401477792186,0.026974516787869635
"{'lightgbm': 0.5, 'sklearn_hgb': 0.5}",raw_avg_then_platt,"{'lightgbm': 0.5, 'sklearn_hgb': 0.5}",0.2503845468835521,0.0017178083506531293,0.2522554777717651,1,-0.0006600837252840334,0.6939816656310581,0.5132142272552042,0.027273829390909037
"{'catboost': 0.1, 'lightgbm': 0.4, 'sklearn_hgb': 0.5}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.4, 'sklearn_hgb': 0.5}",0.2503847091721032,0.0017693448286877915,0.2523081258136819,1,-0.0006602460138351666,0.693984641111062,0.5137869446221617,0.027814519493054163
"{'catboost': 0.1, 'sklearn_hgb': 0.7, 'xgboost': 0.2}",raw_avg_then_platt,"{'catboost': 0.1, 'sklearn_hgb': 0.7, 'xgboost': 0.2}",0.250385877539498,0.0018703620686031943,0.2524130015708979,1,-0.0006614143812299334,0.693989778063894,0.5145145645726342,0.028489493675471766
"{'lightgbm': 0.3, 'sklearn_hgb': 0.6, 'xgboost': 0.1}",raw_avg_then_platt,"{'lightgbm': 0.3, 'sklearn_hgb': 0.6, 'xgboost': 0.1}",0.25038637725125135,0.0017664222663705547,0.2523077159575869,1,-0.0006619140929833665,0.6939868629775813,0.5135750995036908,0.0276242454383656
"{'catboost': 0.1, 'sklearn_hgb': 0.9}",platt_avg,"{'catboost': 0.1, 'sklearn_hgb': 0.9}",0.25038736606097395,0.0017979758416763298,0.2523398058243234,1,-0.0006629029027059,0.6939878253597174,0.513642333857088,0.027480895451604998
"{'lightgbm': 0.1, 'sklearn_hgb': 0.7, 'xgboost': 0.2}",raw_avg_then_platt,"{'lightgbm': 0.1, 'sklearn_hgb': 0.7, 'xgboost': 0.2}",0.2503876103566363,0.0018155514103109563,0.2523596491597162,1,-0.0006631471983683,0.6939906838950917,0.513926903918287,0.027957607315784297
"{'catboost': 0.3, 'lightgbm': 0.1, 'sklearn_hgb': 0.6}",raw_avg_then_platt,"{'catboost': 0.3, 'lightgbm': 0.1, 'sklearn_hgb': 0.6}",0.2503876201133703,0.0018873682087402555,0.2524315323205524,1,-0.0006631569551022333,0.6939956964913866,0.5148680380247522,0.02886429310947153
"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",platt_avg,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.25038922352791104,0.001788287369044179,0.2523332274497227,1,-0.0006647603696429998,0.6939909446637552,0.5134399897134788,0.027355885563035365
"{'catboost': 0.2, 'lightgbm': 0.2, 'sklearn_hgb': 0.6}",raw_avg_then_platt,"{'catboost': 0.2, 'lightgbm': 0.2, 'sklearn_hgb': 0.6}",0.2503898303353203,0.001832089402288426,0.2523783952920717,1,-0.0006653671770522667,0.6939975753630447,0.5142786351178065,0.028337731721579665
"{'catboost': 0.2, 'sklearn_hgb': 0.7, 'xgboost': 0.1}",raw_avg_then_platt,"{'catboost': 0.2, 'sklearn_hgb': 0.7, 'xgboost': 0.1}",0.2503901202665654,0.0018831263560620455,0.2524309504918895,1,-0.0006656571082973667,0.693999495405536,0.5146388710716994,0.028668789841024736
"{'lightgbm': 0.4, 'sklearn_hgb': 0.6}",raw_avg_then_platt,"{'lightgbm': 0.4, 'sklearn_hgb': 0.6}",0.250390434042921,0.0017271332122036382,0.2522724750738422,1,-0.0006659708846529665,0.6939935394002856,0.5131268913246295,0.027266293715561968
"{'catboost': 0.1, 'lightgbm': 0.3, 'sklearn_hgb': 0.6}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.3, 'sklearn_hgb': 0.6}",0.25039076364606944,0.00177863683226498,0.252325321468596,1,-0.0006663004878014332,0.6939968413477781,0.513696838994491,0.027804635178096768
"{'lightgbm': 0.2, 'sklearn_hgb': 0.7, 'xgboost': 0.1}",raw_avg_then_platt,"{'lightgbm': 0.2, 'sklearn_hgb': 0.7, 'xgboost': 0.1}",0.25039256489970013,0.0017750525299541815,0.2523244084821548,1,-0.0006681017414321334,0.6939992377055452,0.5134739164920202,0.027606749684051232
"{'lightgbm': 0.2, 'sklearn_hgb': 0.8}",platt_avg,"{'lightgbm': 0.2, 'sklearn_hgb': 0.8}",0.2503933525921637,0.0017311060408531924,0.2522800778237123,1,-0.0006688894338957,0.693997914824446,0.512931023077008,0.027018174233045835
"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",raw_avg_then_platt,"{'sklearn_hgb': 0.8, 'xgboost': 0.2}",0.2503941530092457,0.0018232988524121124,0.2523759225336516,1,-0.0006696898509777334,0.6940036640483683,0.5138093273313555,0.027929610057701032
"{'catboost': 0.3, 'sklearn_hgb': 0.7}",raw_avg_then_platt,"{'catboost': 0.3, 'sklearn_hgb': 0.7}",0.2503943245536519,0.0018955799733081295,0.2524485301799749,1,-0.0006698613953838666,0.694009089704899,0.5147597568032958,0.028840801698827
"{'catboost': 0.2, 'lightgbm': 0.1, 'sklearn_hgb': 0.7}",raw_avg_then_platt,"{'catboost': 0.2, 'lightgbm': 0.1, 'sklearn_hgb': 0.7}",0.25039628772399924,0.0018405404259896965,0.2523952869645392,1,-0.0006718245657312,0.6940104856962587,0.5141750033072247,0.028317214269161502
"{'lightgbm': 0.3, 'sklearn_hgb': 0.7}",raw_avg_then_platt,"{'lightgbm': 0.3, 'sklearn_hgb': 0.7}",0.2503964658629567,0.001735870048710872,0.2522890653959192,1,-0.0006720027046886668,0.6940056213764813,0.5130294592222869,0.027251239765352268
"{'catboost': 0.1, 'lightgbm': 0.2, 'sklearn_hgb': 0.7}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.2, 'sklearn_hgb': 0.7}",0.25039699723421843,0.0017872613459193425,0.2523420765401605,1,-0.0006725340759503666,0.6940093155317303,0.5135970423125013,0.027786928862574334
"{'catboost': 0.1, 'sklearn_hgb': 0.8, 'xgboost': 0.1}",raw_avg_then_platt,"{'catboost': 0.1, 'sklearn_hgb': 0.8, 'xgboost': 0.1}",0.2503985678045347,0.0018359006732632307,0.2523939618530197,1,-0.0006741046462666666,0.6940137461359561,0.5139352332608103,0.028112523318950335
"{'lightgbm': 0.1, 'sklearn_hgb': 0.8, 'xgboost': 0.1}",raw_avg_then_platt,"{'lightgbm': 0.1, 'sklearn_hgb': 0.8, 'xgboost': 0.1}",0.25039890471582016,0.0017830193329982293,0.2523406279758736,1,-0.0006744415575521333,0.6940118342094684,0.5133621956043567,0.027581519583043463
"{'lightgbm': 0.2, 'sklearn_hgb': 0.8}",raw_avg_then_platt,"{'lightgbm': 0.2, 'sklearn_hgb': 0.8}",0.2504026213265567,0.001744009073204791,0.2523052108717615,1,-0.0006781581682887,0.6940178703233184,0.5129231260369974,0.027228665565482132
"{'catboost': 0.2, 'sklearn_hgb': 0.8}",raw_avg_then_platt,"{'catboost': 0.2, 'sklearn_hgb': 0.8}",0.2504029338444114,0.0018482351348659454,0.2524116617817166,1,-0.0006784706861434666,0.6940236876391769,0.5140590636052789,0.028288562813129765
"{'catboost': 0.1, 'lightgbm': 0.1, 'sklearn_hgb': 0.8}",raw_avg_then_platt,"{'catboost': 0.1, 'lightgbm': 0.1, 'sklearn_hgb': 0.8}",0.25040338568956916,0.0017952116581688748,0.2523583516694079,1,-0.0006789225313011334,0.6940220161761171,0.5134860845067996,0.027761397311607264
"{'lightgbm': 0.1, 'sklearn_hgb': 0.9}",platt_avg,"{'lightgbm': 0.1, 'sklearn_hgb': 0.9}",0.2504036298087486,0.0017442644075167386,0.2523066781837544,1,-0.0006791666504805,0.6940189478486348,0.512811461700354,0.027080401945323834
"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",raw_avg_then_platt,"{'sklearn_hgb': 0.9, 'xgboost': 0.1}",0.2504053686520486,0.0017903194053644636,0.2523563335641578,1,-0.0006809054937805333,0.6940245982051048,0.5132408605129866,0.0275485592707851
"{'lightgbm': 0.1, 'sklearn_hgb': 0.9}",raw_avg_then_platt,"{'lightgbm': 0.1, 'sklearn_hgb': 0.9}",0.2504088756276785,0.0017515440233166271,0.2523208721658185,1,-0.0006844124694104333,0.6940302381787875,0.5128069108793225,0.02719857589515147
"{'catboost': 0.1, 'sklearn_hgb': 0.9}",raw_avg_then_platt,"{'catboost': 0.1, 'sklearn_hgb': 0.9}",0.2504099004988962,0.0018024853040141747,0.2523741060994772,1,-0.0006854373406281667,0.6940348880347168,0.5133653681652336,0.027728044897139436
"{'catboost': 0.1, 'xgboost': 0.9}",raw_avg,"{'catboost': 0.1, 'xgboost': 0.9}",0.25269482656539977,0.0030688668398915074,0.2549710596720561,0,-0.00297036340713169,0.69893500753355,0.518577088087271,0.060050478600486436
"{'catboost': 0.2, 'xgboost': 0.8}",raw_avg,"{'catboost': 0.2, 'xgboost': 0.8}",0.2527032480670684,0.003103296420916897,0.2550198150422564,0,-0.0029787849088003826,0.6989534809930033,0.5187078642384305,0.0601189504710156
"{'catboost': 0.3, 'xgboost': 0.7}",raw_avg,"{'catboost': 0.3, 'xgboost': 0.7}",0.252714847863712,0.0031380068321594018,0.2550715308162624,0,-0.0029903847054439676,0.6989788795850133,0.5188329306781436,0.060213211674792995
"{'catboost': 0.4, 'xgboost': 0.6}",raw_avg,"{'catboost': 0.4, 'xgboost': 0.6}",0.25272962595533066,0.003172988935228896,0.2551262069940742,0,-0.0030051627970625883,0.6990112180298492,0.5189530597829891,0.060333148131855134
"{'catboost': 0.5, 'xgboost': 0.5}",raw_avg,"{'catboost': 0.5, 'xgboost': 0.5}",0.25274758234192424,0.0032082341138982957,0.2551838435756917,1,-0.003023119183656168,0.6990505134529763,0.5190698523204217,0.060478613982412464
"{'catboost': 0.6, 'xgboost': 0.4}",raw_avg,"{'catboost': 0.6, 'xgboost': 0.4}",0.25276871702349285,0.0032437342530562932,0.255244440561115,1,-0.0030442538652247254,0.6990967854252733,0.5191809080558557,0.0606494324755077
"{'lightgbm': 0.1, 'xgboost': 0.9}",raw_avg,"{'lightgbm': 0.1, 'xgboost': 0.9}",0.2527750193738206,0.002939111096914338,0.2549738966322165,0,-0.0030505562155524663,0.6991013679281592,0.5179321068260124,0.060293790525365994
"{'catboost': 0.1, 'lightgbm': 0.1, 'xgboost': 0.8}",raw_avg,"{'catboost': 0.1, 'lightgbm': 0.1, 'xgboost': 0.8}",0.252780862412768,0.0029737283144727067,0.2550203407730607,0,-0.0030563992544999003,0.6991142062080947,0.5180625368924697,0.06034057561794637
"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",raw_avg,"{'sklearn_hgb': 0.1, 'xgboost': 0.9}",0.25278416048005625,0.0029496739827321347,0.2550031096964837,0,-0.003059697321788133,0.6991215412899349,0.5178955851710287,0.06028478090404893
"{'catboost': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",raw_avg,"{'catboost': 0.2, 'lightgbm': 0.1, 'xgboost': 0.7}",0.2527898837466904,0.003008626893574255,0.2550697453177106,0,-0.003065420588422367,0.699133966959932,0.5181877513913494,0.06041309487338917
"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg,"{'catboost': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.2527901718682635,0.0029841883168054955,0.255049820474857,0,-0.003065708709995433,0.6991347525798489,0.518029529736554,0.06033278820020433
"{'catboost': 0.7, 'xgboost': 0.3}",raw_avg,"{'catboost': 0.7, 'xgboost': 0.3}",0.25279303000003633,0.0032794817181954214,0.255307997950344,1,-0.0030685668417682233,0.6991500560114655,0.5192840307128649,0.0608453970354463
"{'catboost': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",raw_avg,"{'catboost': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",0.2527993615514457,0.0030189829008062394,0.255099491657036,0,-0.0030748983931777,0.6991548882806908,0.5181577105262636,0.060406539579855534
"{'catboost': 0.3, 'lightgbm': 0.1, 'xgboost': 0.6}",raw_avg,"{'catboost': 0.3, 'lightgbm': 0.1, 'xgboost': 0.6}",0.2528020833755878,0.0030437971487151205,0.2551221102661662,0,-0.0030776202173197,0.6991606629085855,0.5183086851283288,0.06051126189923043
"{'catboost': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",raw_avg,"{'catboost': 0.3, 'sklearn_hgb': 0.1, 'xgboost': 0.6}",0.252811729529603,0.0030540480053365335,0.2551521232430208,0,-0.0030872663713349333,0.6991819611896597,0.5182810054739687,0.06050594724216443
"{'catboost': 0.4, 'lightgbm': 0.1, 'xgboost': 0.5}",raw_avg,"{'catboost': 0.4, 'lightgbm': 0.1, 'xgboost': 0.5}",0.2528174612994602,0.0030792299655685094,0.2551774356184276,0,-0.0030929981411921006,0.6991943091655007,0.5184265146202448,0.0606349584194631
"{'catboost': 0.8, 'xgboost': 0.2}",raw_avg,"{'catboost': 0.8, 'xgboost': 0.2}",0.2528205212715548,0.0033154693354701123,0.2553745157433787,1,-0.003096058113286776,0.6992103498272374,0.5193780095165709,0.061066272491097834
"{'catboost': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",raw_avg,"{'catboost': 0.4, 'sklearn_hgb': 0.1, 'xgboost': 0.5}",0.25282727580273523,0.003089374471581923,0.2552077152328113,0,-0.003102812644467167,0.6992159864944313,0.5184000290693783,0.060630891442226165
"{'catboost': 0.5, 'lightgbm': 0.1, 'xgboost': 0.4}",raw_avg,"{'catboost': 0.5, 'lightgbm': 0.1, 'xgboost': 0.4}",0.25283601751830753,0.0031149167765635896,0.2552357213744948,0,-0.0031115543600394994,0.6992349232619706,0.5185398957429923,0.0607840349941946
"{'catboost': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",raw_avg,"{'catboost': 0.5, 'sklearn_hgb': 0.1, 'xgboost': 0.4}",0.25284600037084237,0.003124953687101462,0.2552662676264075,0,-0.0031215372125743004,0.6992569818067172,0.5185155562961178,0.060781221220325636
"{'catboost': 0.9, 'xgboost': 0.1}",raw_avg,"{'catboost': 0.9, 'xgboost': 0.1}",0.2528511908380483,0.0033516903723527698,0.2554439939402191,1,-0.003126727679780211,0.6992776941056212,0.5194658224650163,0.06131179645130821
"{'catboost': 0.6, 'lightgbm': 0.1, 'xgboost': 0.3}",raw_avg,"{'catboost': 0.6, 'lightgbm': 0.1, 'xgboost': 0.3}",0.25285775203212985,0.00315084953717275,0.2552969675343676,0,-0.003133288873861767,0.6992825251904082,0.5186484535106626,0.0609583119227052
"{'lightgbm': 0.2, 'xgboost': 0.8}",raw_avg,"{'lightgbm': 0.2, 'xgboost': 0.8}",0.2528678088818528,0.002839717685477878,0.2550275040999216,0,-0.0031433457235846667,0.6992950388011611,0.5174206936153051,0.06062801748805207
"{'catboost': 0.6, 'sklearn_hgb': 0.1, 'xgboost': 0.3}",raw_avg,"{'catboost': 0.6, 'sklearn_hgb': 0.1, 'xgboost': 0.3}",0.2528679032339245,0.003160777562306761,0.2553277804238094,0,-0.0031434400756564333,0.6993049672038195,0.518625522314131,0.0609567553154002
"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",raw_avg,"{'catboost': 0.1, 'lightgbm': 0.2, 'xgboost': 0.7}",0.25287425175305395,0.0028748226135331388,0.2550745974152154,0,-0.003149788594785867,0.6993091600685458,0.5175474463782602,0.060678942464563936
"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",raw_avg,"{'lightgbm': 0.1, 'sklearn_hgb': 0.1, 'xgboost': 0.8}",0.2528764768792657,0.002849503501706942,0.2550560101317712,0,-0.003152013720997567,0.6993141595443678,0.5173841800825542,0.0606099497424985
"{'catboost': 0.7, 'lightgbm': 0.1, 'xgboost': 0.2}",raw_avg,"{'catboost': 0.7, 'lightgbm': 0.1, 'xgboost': 0.2}",0.25288266484092714,0.0031870207029445407,0.2553611740980462,0,-0.0031582016826590333,0.6993371374539517,0.5187490486644005,0.0611575803171606
"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",raw_avg,"{'catboost': 0.2, 'lightgbm': 0.2, 'xgboost': 0.6}",0.25288387291923015,0.0029101987605646426,0.2551246511343149,0,-0.0031594097609620665,0.6993302145481336,0.5176682681424399,0.06075544549465006
"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",raw_avg,"{'sklearn_hgb': 0.2, 'xgboost': 0.8}",0.2528917258389087,0.00285574994060055,0.2550887320565722,0,-0.0031672626806405666,0.6993472304356052,0.5173265846076871,0.06064388031739357
"{'catboost': 0.7, 'sklearn_hgb': 0.1, 'xgboost': 0.2}",raw_avg,"{'catboost': 0.7, 'sklearn_hgb': 0.1, 'xgboost': 0.2}",0.25289298439198166,0.0031968385076663547,0.2553922536250171,0,-0.0031685212337136,0.699359965278561,0.5187278230577262,0.061157283249778295
"{'catboost': 0.3, 'lightgbm': 0.2, 'xgboost': 0.5}",raw_avg,"{'catboost': 0.3, 'lightgbm': 0.2, 'xgboost': 0.5}",0.2528966723803812,0.0029458364671938494,0.2551776652572202,0,-0.003172209222113167,0.69935821535032,0.5177854530806708,0.0608574356359238
"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",raw_avg,"{'catboost': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",0.2528985054086296,0.0028906647687914596,0.2551363586469242,0,-0.0031740422503614666,0.6993620994100227,0.517459722876457,0.06069724611588236
"{'catboost': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",raw_avg,"{'catboost': 0.2, 'sklearn_hgb': 0.2, 'xgboost': 0.6}",0.25290846327332545,0.0029258481117597143,0.2551869456410819,0,-0.0031840001150573332,0.6993839059861312,0.51758801473851,0.0607761953434662
"{'catboost': 0.8, 'lightgbm': 0.1, 'xgboost': 0.1}",raw_avg,"{'catboost': 0.8, 'lightgbm': 0.1, 'xgboost': 0.1}",0.2529107559446994,0.003223423207304269,0.2554283410655305,0,-0.0031862927864313,0.6993987851248772,0.5188417006531031,0.061381603332155234
"{'catboost': 0.4, 'lightgbm': 0.2, 'xgboost': 0.4}",raw_avg,"{'catboost': 0.4, 'lightgbm': 0.2, 'xgboost': 0.4}",0.25291265013650743,0.0029817266742193714,0.2552336397839312,0,-0.003188186978239367,0.6993931779875483,0.5179007312993718,0.0609847907215527
"{'catboost': 0.8, 'sklearn_hgb': 0.1, 'xgboost': 0.1}",raw_avg,"{'catboost': 0.8, 'sklearn_hgb': 0.1, 'xgboost': 0.1}",0.2529212438450138,0.0032331294116623604,0.2554596872300306,0,-0.003196780686745733,0.6994220011980756,0.5188229704717487,0.0613825665701729
"{'catboost': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",raw_avg,"{'catboost': 0.3, 'sklearn_hgb': 0.2, 'xgboost': 0.5}",0.25292159943299625,0.0029612902146512196,0.2552404930390454,0,-0.0031971362747282,0.6994126634206769,0.5177104717990159,0.06088063428378337
"{'catboost': 0.5, 'lightgbm': 0.2, 'xgboost': 0.3}",raw_avg,"{'catboost': 0.5, 'lightgbm': 0.2, 'xgboost': 0.3}",0.2529318061876085,0.003017860894904859,0.2552925747144479,0,-0.003207343029340433,0.6994351204086291,0.5180113808087761,0.061137358098212635
"{'catboost': 0.4, 'sklearn_hgb': 0.2, 'xgboost': 0.4}",raw_avg,"{'catboost': 0.4, 'sklearn_hgb': 0.2, 'xgboost': 0.4}",0.25293791388764203,0.0029969819231883046,0.2552970008408146,0,-0.0032134507293739667,0.6994483873809237,0.5178292772405686,0.0610104379306071
"{'catboost': 0.9, 'lightgbm': 0.1}",raw_avg,"{'catboost': 0.9, 'lightgbm': 0.1}",0.2529420253434467,0.003260050440140205,0.2554984684368206,0,-0.0032175621851785667,0.6994674959124341,0.5189296170127641,0.061630117533547864
"{'catboost': 0.9, 'sklearn_hgb': 0.1}",raw_avg,"{'catboost': 0.9, 'sklearn_hgb': 0.1}",0.2529526815930208,0.003269643619513794,0.2555300812388497,0,-0.0032282184347527665,0.6994911027720736,0.5189131974150739,0.061632340228183764
"{'catboost': 0.6, 'lightgbm': 0.2, 'xgboost': 0.2}",raw_avg,"{'catboost': 0.6, 'lightgbm': 0.2, 'xgboost': 0.2}",0.2529541405336846,0.00305423118825005,0.2553544700487704,0,-0.0032296773754165,0.6994840630411385,0.5181154051784387,0.061314955539899206
"{'catboost': 0.5, 'sklearn_hgb': 0.2, 'xgboost': 0.3}",raw_avg,"{'catboost': 0.5, 'sklearn_hgb': 0.2, 'xgboost': 0.3}",0.2529574066372628,0.003032914656259076,0.2553564690463895,0,-0.0032329434789947664,0.6994910959794681,0.5179439306926474,0.061165450744173504
"{'lightgbm': 0.3, 'xgboost': 0.7}",raw_avg,"{'lightgbm': 0.3, 'xgboost': 0.7}",0.2529679518828026,0.0027366503162853436,0.2550860871087767,0,-0.0032434887245344664,0.6995045207873867,0.5169100914650667,0.0610096865829797
"{'catboost': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",raw_avg,"{'catboost': 0.1, 'lightgbm': 0.3, 'xgboost': 0.6}",0.25297499458625755,0.002772252835907285,0.2551338295985201,0,-0.0032505314279895003,0.6995199308182786,0.5170334981985252,0.061064698604831935
"{'lightgbm': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",raw_avg,"{'lightgbm': 0.2, 'sklearn_hgb': 0.1, 'xgboost': 0.7}",0.25297614677139274,0.002745695114292993,0.2551138861082088,0,-0.003251683613124633,0.699522590285511,0.5168716442416675,0.06098268483281097
"{'catboost': 0.7, 'lightgbm': 0.2, 'xgboost': 0.1}",raw_avg,"{'catboost': 0.7, 'lightgbm': 0.2, 'xgboost': 0.1}",0.2529796531747357,0.0030908301332638966,0.2554193257868986,0,-0.0032551900164675667,0.6995400288422803,0.518214169203612,0.061517372324843896
"{'catboost': 0.6, 'sklearn_hgb': 0.2, 'xgboost': 0.2}",raw_avg,"{'catboost': 0.6, 'sklearn_hgb': 0.2, 'xgboost': 0.2}",0.2529800776818586,0.003069080379456696,0.2554188976557701,0,-0.0032556145235905,0.6995408098172197,0.5180523943903553,0.061345487584382734
"{'catboost': 0.2, 'lightgbm': 0.3, 'xgboost': 0.5}",raw_avg,"{'catboost': 0.2, 'lightgbm': 0.3, 'xgboost': 0.5}",0.2529852155846875,0.0028081152674833357,0.2551845324920693,0,-0.003260752426419433,0.699542285871519,0.517151807094301,0.061145114390646495
"{'lightgbm': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",raw_avg,"{'lightgbm': 0.1, 'sklearn_hgb': 0.2, 'xgboost': 0.7}",0.25299092262221307,0.002751216230437661,0.2551459010005922,0,-0.003266459463944967,0.699554629093749,0.5168164889180525,0.06100731390805747
